Alexander Alekhine,?,Alfred Berman,?,1-0,e4 e5,Nc3 Bc5,Nf3 Nc6,Nxe5 Bxf2+,Kxf2 Nxe5,d4 Ng6,Bc4 d6,Rf1 Be6,Bd3 Qf6+,Kg1 Qxd4+,Kh1 c6,Qe2 Nf6,Be3 Qe5,h3 h5,Bg1 Ke7,Bh2 Qg5,Rad1 Ne5,Bf4 Qg6,Qe1 Ne8,Ne2 f6,Nd4 Rd8,Qb4 Rd7,Bxe5 fxe5,Nf5+ Bxf5,exf5 Qf6,Bc4 b5,Be6 Rb7,c4 c5,Qa5 Nc7,Rxd6 Na8,Rfd1 Nb6,Qxb5 Rc7,Rd7+ Nxd7,Rxd7+ Rxd7,Qxd7+ Kf8,Qc8+ Ke7,Qxc5+ Ke8,Qc6+ Kf8,Qc8+ Ke7,Qxh8 Qg5,f6+ Qxf6,Qxh5 Qf1+,Kh2 Qf4+,Kg1 Qc1+,Kf2 Qxb2+,Kg3 Qc3+,Kh2 Kxe6,Qe8+ Kf6,Qf8+ Kg6,c5 e4,Qe8+ Kf5,Qf7+ Kg5,h4+ Kg4,Qg6+ Kf4,Qg5#
Alexander Alekhine,?,Groupe de Joueurs isoles,?,1-0,d4 d5,c4 dxc4,Nf3 e6,e3 b5,b3 Bb4+,Bd2 Qd6,bxc4 c5,Bxb4 cxb4,c5 Qa6,a4 Bd7,Nbd2 Qb7,axb5 Bxb5,Bxb5+ Qxb5,Qa4 Qxa4,Rxa4 Nc6,Nc4 Nge7,Nd6+ Kd7,Nxf7 Rhf8,N7e5+ Kc7,Ra6 b3,Kd2 Rfb8,Rb1 h6,Nxc6 Nxc6,Kc3 Rb7,Rxb3 Rab8,Rxb7+ Rxb7,Nd2 Nb4,Ra4 Nd5+,Kc4 Kb8,e4 Nc7,d5 exd5+,exd5 Nb5,Ne4 Nc7,d6 Ne6,c6 Rb6,c7+ Kc8,Rxa7 Rc6+,Kd5
Alexander Alekhine,?,Journal l'Action Francaise,?,1-0,d4 d5,Nf3 Nf6,Bg5 Nbd7,e3 e6,h3 Be7,c4 O-O,Nc3 c6,Ne5 Nxe5,dxe5 Ne4,Nxe4 dxe4,Qxd8 Bxd8,Bf4 Ba5+,Ke2 Rd8,Rd1 Bd7,Rd6 b5,Kd1 Bb4,a3 Bxd6,exd6 bxc4,Bxc4 c5,Kc2 Rab8,Kc3 Bb5,b3 Bxc4,Kxc4 Rbc8,f3 f6,Bg3 e5,Kd5 exf3,gxf3 Kf7,Rc1 g5,e4 Re8,Bf2 Red8,Bxc5 Rd7,b4 a6,a4 Rb8,Rb1 Rbb7,b5 a5,b6 f5,Kxe5 f4,Kd5 h5,e5 g4,e6+ Ke8,exd7+ Kxd7,fxg4 f3,g5
Alexander Alekhine,?,Cercle de la Saint Germain,?,1-0,d4 d5,Bf4 Bf5,e3 e6,Bd3 Ne7,Bxf5 Nxf5,Nf3 f6,O-O Bd6,Bxd6 Qxd6,Nbd2 Nc6,c4 dxc4,Nxc4 Qd7,Qb3 b6,Rac1 Kf7,Rfd1 Rad8,Qb5 Qd5,Qxc6 Rd7,Qxd7+ Qxd7,Nce5+ Ke7,Nxd7 Kxd7,e4 Ne7,d5 exd5,exd5 Kd6,Nd4 a6,Ne6 Re8,Nxc7
Alexander Alekhine,?,Cercle de la Rive Gauche,?,1-0,f4 e6,e4 d5,Nc3 Ne7,Nf3 Ng6,d3 Bb4,Bd2 d4,Ne2 Bxd2+,Qxd2 c5,b4 b6,bxc5 bxc5,g3 Nc6,Bg2 Rb8,O-O O-O,Rab1 Ba6,h4 h6,h5 Nge7,g4 Qa5,Qxa5 Nxa5,Ne5 Rfd8,f5 exf5,exf5 f6,Ng6 Nxg6,fxg6 Bb7,Nf4 Bxg2,Kxg2 Rb6,Rxb6 axb6,Re1 Nc6,Re6 Nb4,Re7 Kf8,Rf7+ Kg8,Ne6 Re8,Nxg7 Re2+,Kf1 Rxc2,Nf5 Nxd3,Nxh6+ Kh8,Rh7#
Alexander Alekhine,?,Echiquier Naval de Brest,?,1-0,d4 d5,Bf4 Bf5,c4 e6,Nc3 Nf6,Qb3 b6,e3 c6,Nf3 Bd6,Bxd6 Qxd6,Be2 O-O,O-O Nbd7,Rac1 Rfc8,Nh4 Ng4,g3 Ndf6,cxd5 cxd5,Nb5 Qe7,h3 Nh6,Nxf5 Nxf5,Bd3 g6,Rc2 a6,Nc3 Qd6,Kg2 b5,Rfc1 Qf8,a4 b4,Ne2 a5,Ng1 Rxc2,Rxc2 Rc8,Nf3 Nd7,Bb5 Nb6,Ne5 Nd6,Ba6 Ra8,Qd3 f6,Rc6 fxe5,Rxb6 e4,Qe2 Ra7,Qg4 Kg7,Qxe6 Qf3+,Kg1 Qd1+,Bf1 Rf7,Rxd6 Qf3,Qe5+ Kh6,Bg2 Qd1+,Kh2 Rxf2,Rf6 Rxf6,Qxf6 Qxa4,Qf8+ Kg5,Qf4+ Kh5,g4+ Kh4,Qh6#
Alexander Alekhine,?,Cercle de Montmartre,?,1-0,e4 e6,d4 d6,Nf3 g6,Nc3 Ne7,Be3 Nd7,Qd2 Bg7,Bh6 O-O,h4 b6,h5 Nf6,hxg6 fxg6,Bxg7 Kxg7,Qh6+ Kf7,e5 Nf5,Qh2 Nd5,Qxh7+ Ke8,Qxg6+ Kd7,Rh7+ Nde7,d5 exd5,Nxd5 Kc6,Nxe7+ Nxe7,Qg5 Re8,O-O-O Kb7,exd6 cxd6,Re1
Alexander Alekhine,?,Lille University Echiquier du Nord,?,1-0,e4 e5,Nc3 Nf6,f4 d5,fxe5 Nxe4,Nf3 Nc6,Bb5 Bc5,d4 Bb4,Bd2 Bxc3,bxc3 O-O,O-O Bg4,Qe1 Qe7,Bd3 f5,exf6 Rxf6,Be3 Raf8,Nd2 Rxf1+,Nxf1 Nd8,c4 dxc4,Bxc4+ Kh8,Ng3 Nd6,Bd3 Re8,Bf2 Qxe1+,Rxe1 Rxe1+,Bxe1 Nc6,c3 Na5,Bd2 Ndc4,Bc1 g6,Ne4 Kg7,Nc5 Bc8,Kf2 b6,Nb3 Nxb3,axb3 Nd6,c4 Bf5,Ke3 Bxd3,Kxd3 Nf5,Bf4 Kf6,Bxc7
Alexander Alekhine,?,Les Echecs du Palais Royal,?,1-0,e4 Nf6,Nc3 d5,exd5 Nxd5,Bc4 Nb6,Bb3 c5,d3 Nc6,Nf3 Na5,Ne5 Nxb3,axb3 Nd7,Nc4 Nb6,Bf4 Nd5,Nxd5 Qxd5,O-O b5,Ne3 Qc6,d4 e6,d5 exd5,Nxd5 Bd6,Re1+ Be6,Bxd6 Qxd6,Ra6 Qd8,Rexe6+ fxe6,Rxe6+ Kf7,Re7+ Qxe7,Nxe7 Kxe7,Qe2+ Kf7,Qxb5 Kf6,Qxc5 Rhd8,g4
Alexander Alekhine,?,Echiquier Elbeuvien,?,1-0,d4 d5,c4 e6,Nc3 Nf6,Bg5 Nbd7,e3 c6,Nf3 Qa5,cxd5 exd5,Bd3 Ne4,O-O h6,Bf4 Nxc3,bxc3 Qxc3,e4 Qa5,exd5 cxd5,Re1+ Ne5,Nxe5 Be6,Nxf7 Kxf7,Qf3 Qd8,Bg5+
Alexander Alekhine,?,Cercle de Montmartre,?,1-0,e4 e5,f4 exf4,Nf3 g5,d4 Bg7,Bc4 h6,c3 Ne7,g3 g4,Bxf4 gxf3,Qxf3 d5,exd5 Nf5,O-O O-O,Nd2 a6,Bd3 Nd6,Qh5 f5,Bxh6 Bxh6,Qxh6 Qf6,Qh5 Rf7,Nc4 Rh7,Qf3 Nxc4,Bxc4 Kg7,Rae1 Rh8,Qf4 Qd6,Qg5+ Kf7,Re7+
Alexander Alekhine,?,A Stephan,?,1-0,d4 d5,c4 Nf6,cxd5 Nxd5,e4 Nb6,Nc3 e5,d5 Bb4,Bd3 O-O,Ne2 c6,O-O cxd5,Nxd5 Nxd5,exd5 Nd7,f4 exf4,Nxf4 Qc7,Be3 Qe5,Rf3 Bc5,Bxc5 Nxc5,Qd2 f5,Bc4 Ne4,d6+ Kh8,Ng6+ hxg6,Rh3#
Alexander Alekhine,?,F Hofhans,?,1-0,d4 d5,c4 e6,Nc3 Nf6,Bg5 Be7,e3 Nbd7,Nf3 c6,Rc1 O-O,Bd3 Nb6,c5 Nbd7,b4 Ne8,h4 f6,Qc2 f5,g4 Ndf6,Ne5 Ne4,Bxe7 Qxe7,f3 Nxc3,Qxc3 Nf6,Qc2 Nd7,f4 Nf6,g5 Nh5,Qg2 g6,Be2 Ng7,h5 Nxh5,Bxh5 gxh5,Rxh5 Qg7,Kd2 Rf6,Rch1
Alexander Alekhine,?,Rudolf Mikulka,?,1-0,e4 e5,f4 exf4,Nf3 g5,d4 h6,Bc4 Bg7,Nc3 Nc6,Nd5 d6,c3 Nge7,O-O Nxd5,Bxd5 Ne7,Bb3 Ng6,g3 fxg3,Nxg5 O-O,Qh5 gxh2+,Kh1 hxg5,Qxg6 Qe8,Bxg5 Be6,Rxf7 Bxf7,Bf6
Alexander Alekhine,?,K Meck,?,1-0,e4 e5,Nf3 Nc6,Bb5 a6,Ba4 Nf6,O-O d6,c3 Bg4,d4 b5,Bb3 Be7,Be3 O-O,Nbd2 Na5,Bc2 c5,h3 Bxf3,Qxf3 Nd7,Rad1 Qc7,Bb1 Rad8,Qg3 Rfe8,f4 Nc6,fxe5 dxe5,d5 Na5,Nf3 Nc4,Bh6 g6,Rf2 Bf8,Qh4 Be7,Ng5 Nd6,Rdf1 Bxg5,Bxg5 Rc8,Rxf7 Nxf7,Rxf7 h5,Rf3 Rf8,Rg3 Rf7,Be7 Kh7,Bd3 c4,Be2 Qb6+,Kh2 Nf6,d6 Rxe7,Qxf6 Rg7,Bxh5 Rcg8,Qh4 g5,Bg6+
