Emanuel Lasker,?,D J Finlay,?,1-0,27,Bxb5 axb5
Emanuel Lasker,?,D J Finlay,?,1-0,28,Rd6 Ne7
Emanuel Lasker,?,D J Finlay,?,1-0,29,Kd2 Nd5
Emanuel Lasker,?,D J Finlay,?,1-0,30,Bg3 Re8
Emanuel Lasker,?,D J Finlay,?,1-0,31,Kd3 Kf8
Emanuel Lasker,?,D J Finlay,?,1-0,32,Rc6 Ke7
Emanuel Lasker,?,D J Finlay,?,1-0,33,Bd6+ Kd8
Emanuel Lasker,?,D J Finlay,?,1-0,34,f4 h5
Emanuel Lasker,?,D J Finlay,?,1-0,35,g3 f6
Emanuel Lasker,?,D J Finlay,?,1-0,36,Kd4 g6
Emanuel Lasker,?,D J Finlay,?,1-0,37,g4 hxg4
Emanuel Lasker,?,D J Finlay,?,1-0,38,hxg4 f5
Emanuel Lasker,?,D J Finlay,?,1-0,39,g5 Rh8
Emanuel Lasker,?,D J Finlay,?,1-0,40,Ke5 Re8
Emanuel Lasker,?,D J Finlay,?,1-0,41,Bb8 Re7
Emanuel Lasker,?,D J Finlay,?,1-0,42,Nxe6+
Emanuel Lasker,?,John Duryea Elwell,?,1-0,1,e4 Nc6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,2,d4 e5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,3,dxe5 Nxe5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,4,f4 Ng6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,5,Nf3 Bc5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,6,f5 Nh4
Emanuel Lasker,?,John Duryea Elwell,?,1-0,7,Bc4 Nxf3+
Emanuel Lasker,?,John Duryea Elwell,?,1-0,8,Qxf3 d6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,9,Be3 Bxe3
Emanuel Lasker,?,John Duryea Elwell,?,1-0,10,Qxe3 Nf6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,11,Nc3 Qe7
Emanuel Lasker,?,John Duryea Elwell,?,1-0,12,O-O-O Bxf5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,13,Rhf1 Bg6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,14,Rde1 O-O
Emanuel Lasker,?,John Duryea Elwell,?,1-0,15,h3 Rfe8
Emanuel Lasker,?,John Duryea Elwell,?,1-0,16,Bd3 c6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,17,Qf3 Nd7
Emanuel Lasker,?,John Duryea Elwell,?,1-0,18,g4 Ne5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,19,Qg3 f6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,20,h4 h6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,21,Rg1 Rf8
Emanuel Lasker,?,John Duryea Elwell,?,1-0,22,Re2 b5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,23,Reg2 a6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,24,Nd1 c5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,25,Ne3 c4
Emanuel Lasker,?,John Duryea Elwell,?,1-0,26,Nd5 Qd8
Emanuel Lasker,?,John Duryea Elwell,?,1-0,27,g5 fxg5
Emanuel Lasker,?,John Duryea Elwell,?,1-0,28,hxg5 cxd3
Emanuel Lasker,?,John Duryea Elwell,?,1-0,29,gxh6 Rf3
Emanuel Lasker,?,John Duryea Elwell,?,1-0,30,Qh2 Rc8
Emanuel Lasker,?,John Duryea Elwell,?,1-0,31,hxg7 Kxg7
Emanuel Lasker,?,John Duryea Elwell,?,1-0,32,c3 Rf6
